EndUse,Run name,FuelType,0
Heat Rejection,g_f_2126_dg2_vrf_int,Electricity,0.0
Heat Rejection,g_f_2126_dg2_vrf_int,Natural Gas,0.0
Heat Rejection,g_g_2126_dg3_vrf_int,Electricity,0.0
Heat Rejection,g_g_2126_dg3_vrf_int,Natural Gas,0.0
Heat Rejection,g_h_2126_dg4_vrf_int,Electricity,0.0
Heat Rejection,g_h_2126_dg4_vrf_int,Natural Gas,0.0
Heat Rejection,g_i_2126_dg5_vrf_int,Electricity,0.0
Heat Rejection,g_i_2126_dg5_vrf_int,Natural Gas,0.0
Heat Rejection,g_j_2126_dg6_vrf_int,Electricity,0.0
Heat Rejection,g_j_2126_dg6_vrf_int,Natural Gas,0.0
Heat Rejection,g_k_2126_tg1_vrf_int,Electricity,0.0
Heat Rejection,g_k_2126_tg1_vrf_int,Natural Gas,0.0
Heat Rejection,g_l_2126_tg2_vrf_int,Electricity,0.0
Heat Rejection,g_l_2126_tg2_vrf_int,Natural Gas,0.0
Heat Rejection,g_m_2126_tg3_vrf_int,Electricity,0.0
Heat Rejection,g_m_2126_tg3_vrf_int,Natural Gas,0.0
Heat Rejection,g_n_2126_tg4_vrf_int,Electricity,0.0
Heat Rejection,g_n_2126_tg4_vrf_int,Natural Gas,0.0
Heat Rejection,g_o_2126_tg5_vrf_int,Electricity,0.0
Heat Rejection,g_o_2126_tg5_vrf_int,Natural Gas,0.0
Heat Rejection,g_p_2126_tg6_vrf_int,Electricity,0.0
Heat Rejection,g_p_2126_tg6_vrf_int,Natural Gas,0.0
Heat Rejection,h_a_2126_dg_init_wtw,Electricity,57.01
Heat Rejection,h_a_2126_dg_init_wtw,Natural Gas,0.0
Heat Rejection,h_b_2126_dg0_wtw,Electricity,65.15
Heat Rejection,h_b_2126_dg0_wtw,Natural Gas,0.0
Heat Rejection,h_c_2126_dg4_wtw,Electricity,66.78
Heat Rejection,h_c_2126_dg4_wtw,Natural Gas,0.0
Heat Rejection,h_d_2126_dg5_wtw,Electricity,68.97
Heat Rejection,h_d_2126_dg5_wtw,Natural Gas,0.0
Heat Rejection,h_e_2126_dg6_wtw,Electricity,73.08
Heat Rejection,h_e_2126_dg6_wtw,Natural Gas,0.0
Heat Rejection,h_f_2126_tg4_wtw,Electricity,73.86
Heat Rejection,h_f_2126_tg4_wtw,Natural Gas,0.0
Heat Rejection,h_g_2126_tg5_wtw,Electricity,73.85
Heat Rejection,h_g_2126_tg5_wtw,Natural Gas,0.0
Heat Rejection,h_h_2126_tg6_wtw,Electricity,80.69
Heat Rejection,h_h_2126_tg6_wtw,Natural Gas,0.0
Heat Rejection,i_a_2126_dg_init_vav_int,Electricity,57.37
Heat Rejection,i_a_2126_dg_init_vav_int,Natural Gas,0.0
Heat Rejection,i_b_2126_dg5k,Electricity,76.33
Heat Rejection,i_b_2126_dg5k,Natural Gas,0.0
Heat Rejection,i_c_2126_tg5k,Electricity,78.05
Heat Rejection,i_c_2126_tg5k,Natural Gas,0.0
Heat Rejection,i_d_2126_tg5x,Electricity,79.77
Heat Rejection,i_d_2126_tg5x,Natural Gas,0.0
Heat Rejection,i_e_2126_ccf,Electricity,69.86
Heat Rejection,i_e_2126_ccf,Natural Gas,0.0
Heat Rejection,i_f_2126_dg_vacuum,Electricity,79.72
Heat Rejection,i_f_2126_dg_vacuum,Natural Gas,0.0
Heat Rejection,i_g_2126_dg_smart,Electricity,62.53
Heat Rejection,i_g_2126_dg_smart,Natural Gas,0.0
Heat Rejection,i_h_2126_dsf_min,Electricity,79.15916666666668
Heat Rejection,i_h_2126_dsf_min,Natural Gas,0.0
Heat Rejection,i_i_2126_dsf_mean,Electricity,79.15916666666668
Heat Rejection,i_i_2126_dsf_mean,Natural Gas,0.0
Heat Rejection,i_j_2126_dsf_max,Electricity,79.15916666666668
Heat Rejection,i_j_2126_dsf_max,Natural Gas,0.0
Heat Rejection,j_a_2124_dg_init,Electricity,77.98
Heat Rejection,j_a_2124_dg_init,Natural Gas,0.0
Heat Rejection,j_b_2124_dg0,Electricity,96.77
Heat Rejection,j_b_2124_dg0,Natural Gas,0.0
Heat Rejection,j_c_2124_dg4,Electricity,78.54
Heat Rejection,j_c_2124_dg4,Natural Gas,0.0
Heat Rejection,j_d_2124_dg5,Electricity,84.88
Heat Rejection,j_d_2124_dg5,Natural Gas,0.0
Heat Rejection,j_e_2124_dg6,Electricity,94.88
Heat Rejection,j_e_2124_dg6,Natural Gas,0.0
Heat Rejection,j_f_2124_tg4,Electricity,90.74
Heat Rejection,j_f_2124_tg4,Natural Gas,0.0
Heat Rejection,j_g_2124_tg5,Electricity,91.21
Heat Rejection,j_g_2124_tg5,Natural Gas,0.0
Heat Rejection,j_h_2124_tg6,Electricity,105.28
Heat Rejection,j_h_2124_tg6,Natural Gas,0.0
Heat Rejection,k_a_1927_dg_init_ext,Electricity,53.08
Heat Rejection,k_a_1927_dg_init_ext,Natural Gas,0.0
Heat Rejection,k_b_1927_dg0_ext,Electricity,52.81
Heat Rejection,k_b_1927_dg0_ext,Natural Gas,0.0
Heat Rejection,k_c_1927_dg4_ext,Electricity,64.06
Heat Rejection,k_c_1927_dg4_ext,Natural Gas,0.0
Heat Rejection,k_d_1927_dg5_ext,Electricity,63.71
Heat Rejection,k_d_1927_dg5_ext,Natural Gas,0.0
Heat Rejection,k_e_1927_dg6_ext,Electricity,64.58
Heat Rejection,k_e_1927_dg6_ext,Natural Gas,0.0
Heat Rejection,k_f_1927_tg4_ext,Electricity,69.97
Heat Rejection,k_f_1927_tg4_ext,Natural Gas,0.0
Heat Rejection,k_g_1927_tg5_ext,Electricity,69.19
Heat Rejection,k_g_1927_tg5_ext,Natural Gas,0.0
Heat Rejection,k_h_1927_tg6_ext,Electricity,70.69
Heat Rejection,k_h_1927_tg6_ext,Natural Gas,0.0
Heat Rejection,l_a_2126_dg_init_intgain,Electricity,63.15
Heat Rejection,l_a_2126_dg_init_intgain,Natural Gas,0.0
Heat Rejection,l_b_2126_dg0_intgain,Electricity,78.67
Heat Rejection,l_b_2126_dg0_intgain,Natural Gas,0.0
Heat Rejection,l_c_2126_dg4_intgain,Electricity,76.01
Heat Rejection,l_c_2126_dg4_intgain,Natural Gas,0.0
Heat Rejection,l_d_2126_dg5_intgain,Electricity,80.47
Heat Rejection,l_d_2126_dg5_intgain,Natural Gas,0.0
Heat Rejection,l_e_2126_dg6_intgain,Electricity,87.29
Heat Rejection,l_e_2126_dg6_intgain,Natural Gas,0.0
Heat Rejection,l_f_2126_tg4_intgain,Electricity,89.83
Heat Rejection,l_f_2126_tg4_intgain,Natural Gas,0.0
Heat Rejection,l_g_2126_tg5_intgain,Electricity,90.18
Heat Rejection,l_g_2126_tg5_intgain,Natural Gas,0.0
Heat Rejection,l_h_2126_tg6_intgain,Electricity,100.29
Heat Rejection,l_h_2126_tg6_intgain,Natural Gas,0.0
Heat Rejection,m_a_2126_dg_init_intgain,Electricity,58.06
Heat Rejection,m_a_2126_dg_init_intgain,Natural Gas,0.0
Heat Rejection,m_b_2126_dg0_intgain,Electricity,64.93
Heat Rejection,m_b_2126_dg0_intgain,Natural Gas,0.0
Heat Rejection,m_c_2126_dg4_intgain,Electricity,61.62
Heat Rejection,m_c_2126_dg4_intgain,Natural Gas,0.0
Heat Rejection,m_d_2126_dg5_intgain,Electricity,64.06
Heat Rejection,m_d_2126_dg5_intgain,Natural Gas,0.0
Heat Rejection,m_e_2126_dg6_intgain,Electricity,67.88
Heat Rejection,m_e_2126_dg6_intgain,Natural Gas,0.0
Heat Rejection,m_f_2126_tg4_intgain,Electricity,67.9
Heat Rejection,m_f_2126_tg4_intgain,Natural Gas,0.0
Heat Rejection,m_g_2126_tg5_intgain,Electricity,68.68
Heat Rejection,m_g_2126_tg5_intgain,Natural Gas,0.0
Heat Rejection,m_h_2126_tg6_intgain,Electricity,74.94
Heat Rejection,m_h_2126_tg6_intgain,Natural Gas,0.0
Heat Rejection,n_a_2126_dg_init_cc,Electricity,87.05
Heat Rejection,n_a_2126_dg_init_cc,Natural Gas,0.0
Heat Rejection,n_b_2126_dg0_cc,Electricity,95.54
Heat Rejection,n_b_2126_dg0_cc,Natural Gas,0.0
Heat Rejection,n_c_2126_dg4_cc,Electricity,94.82
Heat Rejection,n_c_2126_dg4_cc,Natural Gas,0.0
Heat Rejection,n_d_2126_dg5_cc,Electricity,95.55
Heat Rejection,n_d_2126_dg5_cc,Natural Gas,0.0
Heat Rejection,n_e_2126_dg6_cc,Electricity,97.73
Heat Rejection,n_e_2126_dg6_cc,Natural Gas,0.0
Heat Rejection,n_f_2126_tg4_cc,Electricity,100.55
Heat Rejection,n_f_2126_tg4_cc,Natural Gas,0.0
Heat Rejection,n_g_2126_tg5_cc,Electricity,100.38
Heat Rejection,n_g_2126_tg5_cc,Natural Gas,0.0
Heat Rejection,n_h_2126_tg6_cc,Electricity,103.6
Heat Rejection,n_h_2126_tg6_cc,Natural Gas,0.0
Heat Rejection,o_a_2124_dg_init_cc,Electricity,102.3
Heat Rejection,o_a_2124_dg_init_cc,Natural Gas,0.0
Heat Rejection,o_b_2124_dg0_cc,Electricity,116.17
Heat Rejection,o_b_2124_dg0_cc,Natural Gas,0.0
Heat Rejection,o_c_2124_dg4_cc,Electricity,102.53
Heat Rejection,o_c_2124_dg4_cc,Natural Gas,0.0
Heat Rejection,o_d_2124_dg5_cc,Electricity,106.22
Heat Rejection,o_d_2124_dg5_cc,Natural Gas,0.0
Heat Rejection,o_e_2124_dg6_cc,Electricity,113.66
Heat Rejection,o_e_2124_dg6_cc,Natural Gas,0.0
Heat Rejection,o_f_2124_tg4_cc,Electricity,113.56
Heat Rejection,o_f_2124_tg4_cc,Natural Gas,0.0
Heat Rejection,o_g_2124_tg5_cc,Electricity,112.96
Heat Rejection,o_g_2124_tg5_cc,Natural Gas,0.0
Heat Rejection,o_h_2124_tg6_cc,Electricity,122.31
Heat Rejection,o_h_2124_tg6_cc,Natural Gas,0.0
Heat Rejection,p_a_1927_dg_init_cc,Electricity,88.37
Heat Rejection,p_a_1927_dg_init_cc,Natural Gas,0.0
Heat Rejection,p_b_1927_dg0_cc,Electricity,87.81
Heat Rejection,p_b_1927_dg0_cc,Natural Gas,0.0
Heat Rejection,p_c_1927_dg4_cc,Electricity,97.24
Heat Rejection,p_c_1927_dg4_cc,Natural Gas,0.0
Heat Rejection,p_d_1927_dg5_cc,Electricity,97.12
Heat Rejection,p_d_1927_dg5_cc,Natural Gas,0.0
Heat Rejection,p_e_1927_dg6_cc,Electricity,97.24
Heat Rejection,p_e_1927_dg6_cc,Natural Gas,0.0
Heat Rejection,p_f_1927_tg4_cc,Electricity,101.04
Heat Rejection,p_f_1927_tg4_cc,Natural Gas,0.0
Heat Rejection,p_g_1927_tg5_cc,Electricity,100.94
Heat Rejection,p_g_1927_tg5_cc,Natural Gas,0.0
Heat Rejection,p_h_1927_tg6_cc,Electricity,101.52
Heat Rejection,p_h_1927_tg6_cc,Natural Gas,0.0
Heating,a_a_2126_dg_init,Electricity,0.0
Heating,a_a_2126_dg_init,Natural Gas,1499.67
Heating,a_b_2126_dg0,Electricity,0.0
Heating,a_b_2126_dg0,Natural Gas,1473.71
Heating,a_c_2126_sg1,Electricity,0.0
Heating,a_c_2126_sg1,Natural Gas,1958.72
Heating,a_d_2126_sg2,Electricity,0.0
Heating,a_d_2126_sg2,Natural Gas,1588.07
Heating,a_e_2126_dg1,Electricity,0.0
Heating,a_e_2126_dg1,Natural Gas,1360.63
Heating,a_f_2126_dg2,Electricity,0.0
Heating,a_f_2126_dg2,Natural Gas,1361.72
Heating,a_g_2126_dg3,Electricity,0.0
Heating,a_g_2126_dg3,Natural Gas,1357.97
Heating,a_h_2126_dg4,Electricity,0.0
Heating,a_h_2126_dg4,Natural Gas,1359.14
Heating,a_i_2126_dg5,Electricity,0.0
Heating,a_i_2126_dg5,Natural Gas,1358.72
Heating,a_j_2126_dg6,Electricity,0.0
Heating,a_j_2126_dg6,Natural Gas,1358.19
Heating,a_k_2126_tg1,Electricity,0.0
Heating,a_k_2126_tg1,Natural Gas,1343.06
Heating,a_l_2126_tg2,Electricity,0.0
Heating,a_l_2126_tg2,Natural Gas,1347.44
Heating,a_m_2126_tg3,Electricity,0.0
Heating,a_m_2126_tg3,Natural Gas,1347.52
Heating,a_n_2126_tg4,Electricity,0.0
Heating,a_n_2126_tg4,Natural Gas,1344.52
Heating,a_o_2126_tg5,Electricity,0.0
Heating,a_o_2126_tg5,Natural Gas,1344.47
Heating,a_p_2126_tg6,Electricity,0.0
Heating,a_p_2126_tg6,Natural Gas,1343.7
Heating,b_a_2126_dg_init_int,Electricity,0.0
Heating,b_a_2126_dg_init_int,Natural Gas,1499.72
Heating,b_b_2126_dg0_int,Electricity,0.0
Heating,b_b_2126_dg0_int,Natural Gas,1473.83
Heating,b_c_2126_sg1_int,Electricity,0.0
Heating,b_c_2126_sg1_int,Natural Gas,1959.21
Heating,b_d_2126_sg2_int,Electricity,0.0
Heating,b_d_2126_sg2_int,Natural Gas,1588.11
Heating,b_e_2126_dg1_int,Electricity,0.0
Heating,b_e_2126_dg1_int,Natural Gas,1360.67
Heating,b_f_2126_dg2_int,Electricity,0.0
Heating,b_f_2126_dg2_int,Natural Gas,1361.78
Heating,b_g_2126_dg3_int,Electricity,0.0
Heating,b_g_2126_dg3_int,Natural Gas,1358.02
Heating,b_h_2126_dg4_int,Electricity,0.0
Heating,b_h_2126_dg4_int,Natural Gas,1359.14
Heating,b_i_2126_dg5_int,Electricity,0.0
Heating,b_i_2126_dg5_int,Natural Gas,1358.73
Heating,b_j_2126_dg6_int,Electricity,0.0
Heating,b_j_2126_dg6_int,Natural Gas,1358.24
Heating,b_k_2126_tg1_int,Electricity,0.0
Heating,b_k_2126_tg1_int,Natural Gas,1343.04
Heating,b_l_2126_tg2_int,Electricity,0.0
Heating,b_l_2126_tg2_int,Natural Gas,1347.48
Heating,b_m_2126_tg3_int,Electricity,0.0
Heating,b_m_2126_tg3_int,Natural Gas,1347.55
Heating,b_n_2126_tg4_int,Electricity,0.0
Heating,b_n_2126_tg4_int,Natural Gas,1344.55
Heating,b_o_2126_tg5_int,Electricity,0.0
Heating,b_o_2126_tg5_int,Natural Gas,1344.5
Heating,b_p_2126_tg6_int,Electricity,0.0
Heating,b_p_2126_tg6_int,Natural Gas,1343.72
Heating,c_a_2126_dg_init_ext,Electricity,0.0
Heating,c_a_2126_dg_init_ext,Natural Gas,1504.62
Heating,c_b_2126_dg0_ext,Electricity,0.0
Heating,c_b_2126_dg0_ext,Natural Gas,1478.44
Heating,c_c_2126_sg1_ext,Electricity,0.0
Heating,c_c_2126_sg1_ext,Natural Gas,1997.43
Heating,c_d_2126_sg2_ext,Electricity,0.0
Heating,c_d_2126_sg2_ext,Natural Gas,1596.74
Heating,c_e_2126_dg1_ext,Electricity,0.0
Heating,c_e_2126_dg1_ext,Natural Gas,1360.95
Heating,c_f_2126_dg2_ext,Electricity,0.0
Heating,c_f_2126_dg2_ext,Natural Gas,1362.0
Heating,c_g_2126_dg3_ext,Electricity,0.0
Heating,c_g_2126_dg3_ext,Natural Gas,1358.2
Heating,c_h_2126_dg4_ext,Electricity,0.0
Heating,c_h_2126_dg4_ext,Natural Gas,1359.26
Heating,c_i_2126_dg5_ext,Electricity,0.0
Heating,c_i_2126_dg5_ext,Natural Gas,1358.88
Heating,c_j_2126_dg6_ext,Electricity,0.0
Heating,c_j_2126_dg6_ext,Natural Gas,1358.41
Heating,c_k_2126_tg1_ext,Electricity,0.0
Heating,c_k_2126_tg1_ext,Natural Gas,1343.17
Heating,c_l_2126_tg2_ext,Electricity,0.0
Heating,c_l_2126_tg2_ext,Natural Gas,1347.64
Heating,c_m_2126_tg3_ext,Electricity,0.0
Heating,c_m_2126_tg3_ext,Natural Gas,1347.73
Heating,c_n_2126_tg4_ext,Electricity,0.0
Heating,c_n_2126_tg4_ext,Natural Gas,1344.65
Heating,c_o_2126_tg5_ext,Electricity,0.0
Heating,c_o_2126_tg5_ext,Natural Gas,1344.62
Heating,c_p_2126_tg6_ext,Electricity,0.0
Heating,c_p_2126_tg6_ext,Natural Gas,1343.84
Heating,d_a_2126_dg_init_vav,Electricity,0.0
Heating,d_a_2126_dg_init_vav,Natural Gas,1100.54
Heating,d_b_2126_dg0_vav,Electricity,0.0
Heating,d_b_2126_dg0_vav,Natural Gas,981.47
Heating,d_c_2126_sg1_vav,Electricity,0.0
Heating,d_c_2126_sg1_vav,Natural Gas,1777.51
Heating,d_d_2126_sg2_vav,Electricity,0.0
Heating,d_d_2126_sg2_vav,Natural Gas,1210.34
Heating,d_e_2126_dg1_vav,Electricity,0.0
Heating,d_e_2126_dg1_vav,Natural Gas,565.12
Heating,d_f_2126_dg2_vav,Electricity,0.0
Heating,d_f_2126_dg2_vav,Natural Gas,699.04
Heating,d_g_2126_dg3_vav,Electricity,0.0
Heating,d_g_2126_dg3_vav,Natural Gas,683.15
Heating,d_h_2126_dg4_vav,Electricity,0.0
Heating,d_h_2126_dg4_vav,Natural Gas,565.44
Heating,d_i_2126_dg5_vav,Electricity,0.0
Heating,d_i_2126_dg5_vav,Natural Gas,618.35
Heating,d_j_2126_dg6_vav,Electricity,0.0
Heating,d_j_2126_dg6_vav,Natural Gas,673.28
Heating,d_k_2126_tg1_vav,Electricity,0.0
Heating,d_k_2126_tg1_vav,Natural Gas,545.02
Heating,d_l_2126_tg2_vav,Electricity,0.0
Heating,d_l_2126_tg2_vav,Natural Gas,641.63
Heating,d_m_2126_tg3_vav,Electricity,0.0
Heating,d_m_2126_tg3_vav,Natural Gas,632.95
Heating,d_n_2126_tg4_vav,Electricity,0.0
Heating,d_n_2126_tg4_vav,Natural Gas,552.93
Heating,d_o_2126_tg5_vav,Electricity,0.0
Heating,d_o_2126_tg5_vav,Natural Gas,562.96
Heating,d_p_2126_tg6_vav,Electricity,0.0
Heating,d_p_2126_tg6_vav,Natural Gas,624.76
Heating,e_a_2126_dg_init_vav_int,Electricity,0.0
Heating,e_a_2126_dg_init_vav_int,Natural Gas,1096.36
Heating,e_b_2126_dg0_vav_int,Electricity,0.0
Heating,e_b_2126_dg0_vav_int,Natural Gas,985.35
Heating,e_c_2126_sg1_vav_int,Electricity,0.0
Heating,e_c_2126_sg1_vav_int,Natural Gas,1778.47
Heating,e_d_2126_sg2_vav_int,Electricity,0.0
Heating,e_d_2126_sg2_vav_int,Natural Gas,1206.44
Heating,e_e_2126_dg1_vav_int,Electricity,0.0
Heating,e_e_2126_dg1_vav_int,Natural Gas,571.49
Heating,e_f_2126_dg2_vav_int,Electricity,0.0
Heating,e_f_2126_dg2_vav_int,Natural Gas,696.83
Heating,e_g_2126_dg3_vav_int,Electricity,0.0
Heating,e_g_2126_dg3_vav_int,Natural Gas,681.29
Heating,e_h_2126_dg4_vav_int,Electricity,0.0
Heating,e_h_2126_dg4_vav_int,Natural Gas,563.12
Heating,e_i_2126_dg5_vav_int,Electricity,0.0
Heating,e_i_2126_dg5_vav_int,Natural Gas,615.95
Heating,e_j_2126_dg6_vav_int,Electricity,0.0
Heating,e_j_2126_dg6_vav_int,Natural Gas,671.07
Heating,e_k_2126_tg1_vav_int,Electricity,0.0
Heating,e_k_2126_tg1_vav_int,Natural Gas,552.41
Heating,e_l_2126_tg2_vav_int,Electricity,0.0
Heating,e_l_2126_tg2_vav_int,Natural Gas,640.16
Heating,e_m_2126_tg3_vav_int,Electricity,0.0
Heating,e_m_2126_tg3_vav_int,Natural Gas,633.5
Heating,e_n_2126_tg4_vav_int,Electricity,0.0
Heating,e_n_2126_tg4_vav_int,Natural Gas,554.41
Heating,e_o_2126_tg5_vav_int,Electricity,0.0
Heating,e_o_2126_tg5_vav_int,Natural Gas,562.23
Heating,e_p_2126_tg6_vav_int,Electricity,0.0
Heating,e_p_2126_tg6_vav_int,Natural Gas,622.35
Heating,f_a_2126_dg_init_vrf,Electricity,694.74
Heating,f_a_2126_dg_init_vrf,Natural Gas,0.0
Heating,f_b_2126_dg0_vrf,Electricity,664.1
Heating,f_b_2126_dg0_vrf,Natural Gas,0.0
Heating,f_c_2126_sg1_vrf,Electricity,945.01
Heating,f_c_2126_sg1_vrf,Natural Gas,0.0
Heating,f_d_2126_sg2_vrf,Electricity,763.35
Heating,f_d_2126_sg2_vrf,Natural Gas,0.0
Heating,f_e_2126_dg1_vrf,Electricity,568.01
Heating,f_e_2126_dg1_vrf,Natural Gas,0.0
Heating,f_f_2126_dg2_vrf,Electricity,569.56
Heating,f_f_2126_dg2_vrf,Natural Gas,0.0
Heating,f_g_2126_dg3_vrf,Electricity,567.92
Heating,f_g_2126_dg3_vrf,Natural Gas,0.0
Heating,f_h_2126_dg4_vrf,Electricity,569.29
Heating,f_h_2126_dg4_vrf,Natural Gas,0.0
Heating,f_i_2126_dg5_vrf,Electricity,568.85
Heating,f_i_2126_dg5_vrf,Natural Gas,0.0
Heating,f_j_2126_dg6_vrf,Electricity,568.16
Heating,f_j_2126_dg6_vrf,Natural Gas,0.0
Heating,f_k_2126_tg1_vrf,Electricity,566.14
Heating,f_k_2126_tg1_vrf,Natural Gas,0.0
Heating,f_l_2126_tg2_vrf,Electricity,566.57
Heating,f_l_2126_tg2_vrf,Natural Gas,0.0
Heating,f_m_2126_tg3_vrf,Electricity,566.62
Heating,f_m_2126_tg3_vrf,Natural Gas,0.0
Heating,f_n_2126_tg4_vrf,Electricity,566.78
Heating,f_n_2126_tg4_vrf,Natural Gas,0.0
Heating,f_o_2126_tg5_vrf,Electricity,566.75
Heating,f_o_2126_tg5_vrf,Natural Gas,0.0
Heating,f_p_2126_tg6_vrf,Electricity,566.63
Heating,f_p_2126_tg6_vrf,Natural Gas,0.0
Heating,g_a_2126_dg_init_vrf_int,Electricity,694.78
Heating,g_a_2126_dg_init_vrf_int,Natural Gas,0.0
Heating,g_b_2126_dg0_vrf_int,Electricity,664.19
Heating,g_b_2126_dg0_vrf_int,Natural Gas,0.0
Heating,g_c_2126_sg1_vrf_int,Electricity,946.34
Heating,g_c_2126_sg1_vrf_int,Natural Gas,0.0
Heating,g_d_2126_sg2_vrf_int,Electricity,763.34
Heating,g_d_2126_sg2_vrf_int,Natural Gas,0.0
Heating,g_e_2126_dg1_vrf_int,Electricity,568.27
Heating,g_e_2126_dg1_vrf_int,Natural Gas,0.0
Heating,g_f_2126_dg2_vrf_int,Electricity,569.72
Heating,g_f_2126_dg2_vrf_int,Natural Gas,0.0
Heating,g_g_2126_dg3_vrf_int,Electricity,567.96
Heating,g_g_2126_dg3_vrf_int,Natural Gas,0.0
Heating,g_h_2126_dg4_vrf_int,Electricity,569.31
Heating,g_h_2126_dg4_vrf_int,Natural Gas,0.0
Heating,g_i_2126_dg5_vrf_int,Electricity,568.76
Heating,g_i_2126_dg5_vrf_int,Natural Gas,0.0
Heating,g_j_2126_dg6_vrf_int,Electricity,568.1
Heating,g_j_2126_dg6_vrf_int,Natural Gas,0.0
Heating,g_k_2126_tg1_vrf_int,Electricity,566.45
Heating,g_k_2126_tg1_vrf_int,Natural Gas,0.0
Heating,g_l_2126_tg2_vrf_int,Electricity,566.71
Heating,g_l_2126_tg2_vrf_int,Natural Gas,0.0
Heating,g_m_2126_tg3_vrf_int,Electricity,566.78
Heating,g_m_2126_tg3_vrf_int,Natural Gas,0.0
Heating,g_n_2126_tg4_vrf_int,Electricity,566.87
Heating,g_n_2126_tg4_vrf_int,Natural Gas,0.0
Heating,g_o_2126_tg5_vrf_int,Electricity,566.81
Heating,g_o_2126_tg5_vrf_int,Natural Gas,0.0
Heating,g_p_2126_tg6_vrf_int,Electricity,566.61
Heating,g_p_2126_tg6_vrf_int,Natural Gas,0.0
Heating,h_a_2126_dg_init_wtw,Electricity,0.0
Heating,h_a_2126_dg_init_wtw,Natural Gas,842.47
Heating,h_b_2126_dg0_wtw,Electricity,0.0
Heating,h_b_2126_dg0_wtw,Natural Gas,925.23
Heating,h_c_2126_dg4_wtw,Electricity,0.0
Heating,h_c_2126_dg4_wtw,Natural Gas,517.94
Heating,h_d_2126_dg5_wtw,Electricity,0.0
Heating,h_d_2126_dg5_wtw,Natural Gas,558.57
Heating,h_e_2126_dg6_wtw,Electricity,0.0
Heating,h_e_2126_dg6_wtw,Natural Gas,597.79
Heating,h_f_2126_tg4_wtw,Electricity,0.0
Heating,h_f_2126_tg4_wtw,Natural Gas,527.26
Heating,h_g_2126_tg5_wtw,Electricity,0.0
Heating,h_g_2126_tg5_wtw,Natural Gas,533.17
Heating,h_h_2126_tg6_wtw,Electricity,0.0
Heating,h_h_2126_tg6_wtw,Natural Gas,582.73
Heating,i_a_2126_dg_init_vav_int,Electricity,0.0
Heating,i_a_2126_dg_init_vav_int,Natural Gas,1096.36
Heating,i_b_2126_dg5k,Electricity,0.0
Heating,i_b_2126_dg5k,Natural Gas,600.37
Heating,i_c_2126_tg5k,Electricity,0.0
Heating,i_c_2126_tg5k,Natural Gas,568.17
Heating,i_d_2126_tg5x,Electricity,0.0
Heating,i_d_2126_tg5x,Natural Gas,571.99
Heating,i_e_2126_ccf,Electricity,0.0
Heating,i_e_2126_ccf,Natural Gas,551.08
Heating,i_f_2126_dg_vacuum,Electricity,0.0
Heating,i_f_2126_dg_vacuum,Natural Gas,599.99
Heating,i_g_2126_dg_smart,Electricity,0.0
Heating,i_g_2126_dg_smart,Natural Gas,560.43
Heating,i_h_2126_dsf_min,Electricity,0.0
Heating,i_h_2126_dsf_min,Natural Gas,435.7512583333333
Heating,i_i_2126_dsf_mean,Electricity,0.0
Heating,i_i_2126_dsf_mean,Natural Gas,466.43796666666674
Heating,i_j_2126_dsf_max,Electricity,0.0
Heating,i_j_2126_dsf_max,Natural Gas,497.1246750000001
Heating,j_a_2124_dg_init,Electricity,0.0
Heating,j_a_2124_dg_init,Natural Gas,1067.97
Heating,j_b_2124_dg0,Electricity,0.0
Heating,j_b_2124_dg0,Natural Gas,909.16
Heating,j_c_2124_dg4,Electricity,0.0
Heating,j_c_2124_dg4,Natural Gas,728.41
Heating,j_d_2124_dg5,Electricity,0.0
Heating,j_d_2124_dg5,Natural Gas,712.24
Heating,j_e_2124_dg6,Electricity,0.0
Heating,j_e_2124_dg6,Natural Gas,589.88
Heating,j_f_2124_tg4,Electricity,0.0
Heating,j_f_2124_tg4,Natural Gas,667.01
Heating,j_g_2124_tg5,Electricity,0.0
Heating,j_g_2124_tg5,Natural Gas,671.36
Heating,j_h_2124_tg6,Electricity,0.0
Heating,j_h_2124_tg6,Natural Gas,538.9
Heating,k_a_1927_dg_init_ext,Electricity,0.0
Heating,k_a_1927_dg_init_ext,Natural Gas,477.63
Heating,k_b_1927_dg0_ext,Electricity,0.0
Heating,k_b_1927_dg0_ext,Natural Gas,478.85
Heating,k_c_1927_dg4_ext,Electricity,0.0
Heating,k_c_1927_dg4_ext,Natural Gas,368.48
Heating,k_d_1927_dg5_ext,Electricity,0.0
Heating,k_d_1927_dg5_ext,Natural Gas,380.34
Heating,k_e_1927_dg6_ext,Electricity,0.0
Heating,k_e_1927_dg6_ext,Natural Gas,398.72
Heating,k_f_1927_tg4_ext,Electricity,0.0
Heating,k_f_1927_tg4_ext,Natural Gas,415.62
Heating,k_g_1927_tg5_ext,Electricity,0.0
Heating,k_g_1927_tg5_ext,Natural Gas,412.01
Heating,k_h_1927_tg6_ext,Electricity,0.0
Heating,k_h_1927_tg6_ext,Natural Gas,445.01
Heating,l_a_2126_dg_init_intgain,Electricity,0.0
Heating,l_a_2126_dg_init_intgain,Natural Gas,901.89
Heating,l_b_2126_dg0_intgain,Electricity,0.0
Heating,l_b_2126_dg0_intgain,Natural Gas,717.62
Heating,l_c_2126_dg4_intgain,Electricity,0.0
Heating,l_c_2126_dg4_intgain,Natural Gas,607.69
