,"market for curtain wall, triple glazing, coated, high perf alu frame","market for curtain wall, smart glazing, high perf alu frame","market for curtain wall, vacuum double glazing, coated, high perf alu frame","market for curtain wall, triple glazing, two coatings, xenon, high perf alu frame","market for curtain wall, double glazing, coated, high perf alu frame","market for curtain wall, single glazing, coated, low perf alu frame","market for curtain wall, double glazing, coated, krypton, high perf alu frame","market for curtain wall, triple glazing, two coatings, krypton, high perf alu frame","market for curtain wall, double glazing, two coatings, high perf alu frame","market for curtain wall, single glazing, low perf alu frame","market for curtain wall, double glazing, low perf alu frame","market for curtain wall, double skin facade","market for curtain wall, ccf","market for curtain wall, triple glazing, two coatings, high perf alu frame"
116,2.3602681001596723e-05,4.7876444143752464e-05,2.1165255795796286e-05,2.5040168719071497e-05,2.0986693536789527e-05,1.7876109685308914e-05,2.127646686963803e-05,2.3904852438855215e-05,2.106411906749253e-05,1.7798365284986674e-05,2.0370937905503902e-05,3.575592403799354e-05,4.7927338716910054e-05,2.3325306632116665e-05
117,2.9453033200061096e-05,4.621455159538303e-05,2.547773767437971e-05,3.210429328550701e-05,2.5092650874360854e-05,1.9410378596380136e-05,2.5275395788428674e-05,2.9738148388335147e-05,2.522037499985546e-05,1.9282127985569136e-05,2.4256965631323464e-05,4.082820387878878e-05,5.2646984760740655e-05,2.9372657431289478e-05
118,3.3041312484640415e-05,4.8913538210269365e-05,2.9724317663284304e-05,3.47334332719377e-05,2.9524259929681146e-05,2.4454333755434527e-05,2.9730002047170547e-05,3.320958457021765e-05,2.9624966127908797e-05,2.4353212941170355e-05,2.7664689083389648e-05,5.1540270633755834e-05,6.771216967608027e-05,3.2798101081720116e-05
119,2.7877805140690773e-05,5.4723524575717226e-05,2.5147047625086033e-05,2.994963578731732e-05,2.50491521299988e-05,2.0789231937332405e-05,2.5318655372059187e-05,2.8182633016183758e-05,2.5169571603245675e-05,2.0668316148021732e-05,2.3215848937542816e-05,4.195616746533317e-05,5.687304857920262e-05,2.764362646991221e-05
120,3.203157435170661e-05,6.460845779048429e-05,2.8313660119583786e-05,3.475480572371658e-05,2.78710803276918e-05,2.2303818900582398e-05,2.8130302389822516e-05,3.216031012094812e-05,2.7993474552143073e-05,2.218091963124371e-05,2.6392925542378508e-05,4.7919079132148526e-05,6.98797905768461e-05,3.164186631694436e-05
121,2.819546730362634e-05,3.861101981309967e-05,2.475837629341823e-05,3.029817752720356e-05,2.445718579163618e-05,2.0330412707726677e-05,2.4693184464315607e-05,2.844163028820954e-05,2.4583820134356198e-05,2.0203256264401507e-05,2.4345809481217216e-05,4.149691222235993e-05,5.361397030978962e-05,2.7969633185243982e-05
122,1.9211888439377632e-05,4.7055434909960776e-05,1.693842413393294e-05,2.1490759967869e-05,1.677797279943813e-05,1.3865250048872775e-05,1.6974992317642096e-05,1.9367301481962593e-05,1.6845277317659388e-05,1.3797669403061133e-05,1.621414237514583e-05,2.866950974715571e-05,4.081791772955198e-05,1.897326285196694e-05
123,2.6060038745788893e-05,4.916550457652357e-05,2.3030534725981526e-05,2.7263070565605296e-05,2.2892556456133684e-05,1.8039825064376562e-05,2.3109557263173664e-05,2.6207822336452905e-05,2.3010434890743305e-05,1.7921460854249656e-05,2.095889752780279e-05,3.71718569442385e-05,5.48394583745582e-05,2.5773819931284413e-05
124,2.3632512070096707e-05,3.405518054108965e-05,2.0479096164506376e-05,2.499395030765398e-05,2.0270627556950945e-05,1.560538245948145e-05,2.04741558181915e-05,2.3840766435195253e-05,2.036236619594205e-05,1.5513265812832664e-05,1.906173121049168e-05,3.373245120441929e-05,4.675785336302498e-05,2.3433710333210554e-05
125,2.11514927973628e-05,4.3128939559313256e-05,1.8769771614115504e-05,2.4604248482192396e-05,1.8559758508121682e-05,1.571540311202181e-05,1.8756216608080656e-05,2.1324391655327698e-05,1.864112579493463e-05,1.5633701058815422e-05,1.824829859344045e-05,3.122035773103082e-05,4.415612960821361e-05,2.0931477053945338e-05
126,2.1317534436379326e-05,4.104032304862832e-05,1.8971568747484735e-05,2.3186331521136956e-05,1.8784852433494002e-05,1.5718189120519617e-05,1.8961663276280782e-05,2.1516631776555677e-05,1.8869525234030305e-05,1.5633166854296914e-05,1.8225458001752025e-05,3.074592138049329e-05,4.2891493846658106e-05,2.1163009599857944e-05
127,2.4494592117069324e-05,4.474636130524352e-05,2.1416124967247718e-05,2.7259233221759607e-05,2.120109049035832e-05,1.656719055190905e-05,2.1388762447844548e-05,2.474250787229458e-05,2.1319840665412713e-05,1.6447950758554114e-05,1.980883385045324e-05,3.541457792457862e-05,5.1114235004805884e-05,2.4367163204288536e-05
128,2.2468931889106838e-05,3.776077784598338e-05,1.9941310297587142e-05,2.3913132116120388e-05,1.9791287105459457e-05,1.668999107206384e-05,2.00337709622862e-05,2.268160041637583e-05,1.9875824284600877e-05,1.6605105562590632e-05,1.9207723892576623e-05,3.386826714130399e-05,4.812283816783851e-05,2.219663298464769e-05
129,2.583279618214209e-05,5.187515724821557e-05,2.273686614519421e-05,2.7519277681182388e-05,2.25190512912758e-05,1.8164630524853484e-05,2.2707653338784184e-05,2.584154630655487e-05,2.2605164987833482e-05,1.8078162319088792e-05,2.146315901798091e-05,3.770807407297257e-05,5.315340079446238e-05,2.5464341254165607e-05
130,2.5613281433282945e-05,3.860796946889831e-05,2.2658235826739493e-05,2.9215965997317274e-05,2.2397703457228167e-05,1.8569057455107256e-05,2.256442050479366e-05,2.574756943707837e-05,2.2489623172941853e-05,1.847675907754157e-05,2.1923781714633542e-05,3.7159546897267396e-05,4.967980310379713e-05,2.5414135223580025e-05
131,3.768110563785622e-05,7.941538777243014e-05,3.3796112249725885e-05,4.05427805921382e-05,3.364982673009009e-05,2.8005613093738724e-05,3.399934956523428e-05,3.7931528277639474e-05,3.37833083831884e-05,2.787158086129141e-05,3.174132554338268e-05,5.502735663112646e-05,7.434489241474909e-05,3.723248214594665e-05
132,3.2312911792060174e-05,5.138440165733473e-05,2.786644655570718e-05,3.576685101568962e-05,2.7509927944629882e-05,2.0997270779084236e-05,2.776862019533915e-05,3.263581746220906e-05,2.765051748444324e-05,2.085610153934934e-05,2.6211867476613176e-05,4.547049922541174e-05,6.0771907563547194e-05,3.211843277140272e-05
133,2.5949423658845952e-05,7.75877184168215e-05,2.2986031670912535e-05,2.9218403552770848e-05,2.283968789791923e-05,1.898410463478532e-05,2.31059057798011e-05,2.6089672407707954e-05,2.292924940564901e-05,1.8894173646411773e-05,2.1959742809203596e-05,3.873334451549204e-05,5.458755589743855e-05,2.5557236480660415e-05
134,2.475845229711622e-05,5.1298936775811316e-05,2.2009296179769487e-05,2.7485119741072606e-05,2.1706793201573117e-05,1.8092989836674088e-05,2.1914504697828262e-05,2.4903085727799288e-05,2.179598054151536e-05,1.8003434739804394e-05,2.1126898679534093e-05,3.7048565605188514e-05,5.304535187816196e-05,2.448766218148356e-05
135,2.351667287245039e-05,4.614352058016134e-05,2.0726076881003572e-05,2.4764237999136565e-05,2.0457289886629777e-05,1.573051420365553e-05,2.0629254730726474e-05,2.3699554535937238e-05,2.0571352453349516e-05,1.5615981629347383e-05,1.8624979132929883e-05,3.391229689390144e-05,4.744179257270694e-05,2.335562490852019e-05
136,2.334925524666679e-05,3.961349178645095e-05,2.0596464178288736e-05,2.500253889286037e-05,2.0303966023406716e-05,1.5761120831962688e-05,2.0440526041988277e-05,2.349131753940239e-05,2.038659869020796e-05,1.5678148037192552e-05,1.880525295171464e-05,3.34122654452117e-05,4.6066503971164675e-05,2.321819744271466e-05
137,1.8703576691905418e-05,3.438579026693303e-05,1.6366577045717645e-05,2.093947271930945e-05,1.623725781436566e-05,1.2953264323432816e-05,1.6427141663873622e-05,1.9001036763624144e-05,1.6317050238861492e-05,1.2873142898238026e-05,1.5436189293708664e-05,2.6602957942691656e-05,3.731393723381013e-05,1.862126917758581e-05
138,2.4106529409922462e-05,4.911491741423499e-05,2.1379142213158343e-05,2.576979683101259e-05,2.119547181999347e-05,1.781137180768979e-05,2.153382174147108e-05,2.434240682420145e-05,2.1289879327213534e-05,1.7716574958906655e-05,2.0562472403295e-05,3.6485645250879495e-05,5.3139626410432735e-05,2.3665706081412523e-05
139,3.62452033592214e-05,0.00010411676556085889,3.206037275863307e-05,3.92036641801368e-05,3.186964101646913e-05,2.5578147660292703e-05,3.221600556718299e-05,3.645615428227938e-05,3.2016362298915166e-05,2.5430820221074432e-05,2.955211590917817e-05,5.4056244051201854e-05,7.928800972144993e-05,3.576342331459326e-05
140,2.475555006152471e-05,4.016576795621417e-05,2.1812592930728073e-05,2.6336581815036104e-05,2.1492675629245554e-05,1.690219166078252e-05,2.1751573637679308e-05,2.5136526257178756e-05,2.162135189801909e-05,1.6772984979007538e-05,2.0275296474826902e-05,3.5641178395541916e-05,4.7026788413973796e-05,2.461873032964016e-05
141,2.5922202534378598e-05,4.203543708835941e-05,2.3077616694091832e-05,2.9680439372610625e-05,2.258275412597227e-05,1.8394114557564624e-05,2.276956325124537e-05,2.6061421623051586e-05,2.2675629292235718e-05,1.8300856798537474e-05,2.1822460151204075e-05,3.855867253518805e-05,5.209112289717299e-05,2.5687803471473e-05
142,2.4422446771256066e-05,4.724767393340114e-05,2.1558486131671375e-05,2.7524690683243562e-05,2.1243582876745333e-05,1.7342679812246407e-05,2.1584446605530215e-05,2.490512732235998e-05,2.136498721880038e-05,1.722077476193518e-05,2.0522415303464894e-05,3.571480204529509e-05,5.055065774807023e-05,2.4223399980671226e-05
143,2.374776376794313e-05,7.052099300510259e-05,2.088734560579285e-05,2.5343645306036946e-05,2.073663591524315e-05,1.674566800252246e-05,2.091287452176063e-05,2.3859484913790697e-05,2.0832316565878115e-05,1.664959287542384e-05,1.9777656733186327e-05,3.432810898602493e-05,4.673906162343655e-05,2.3507007388911403e-05
144,2.560546118093457e-05,4.687510286120142e-05,2.253438113182081e-05,2.7732067951000524e-05,2.236285049611679e-05,1.7851906280473037e-05,2.2541031731997008e-05,2.544136167912966e-05,2.2478320909578855e-05,1.7735959743306538e-05,2.090009464640963e-05,3.7252882048106716e-05,5.4942529986989737e-05,2.508499924759865e-05
145,2.7716346047029522e-05,7.160002811063877e-05,2.4371654986117333e-05,2.9589747708539514e-05,2.4253282957639412e-05,1.8932057167486945e-05,2.4499236646463395e-05,2.7775913443725384e-05,2.435171645900007e-05,1.88332195918899e-05,2.2091509137760657e-05,3.9966328606715484e-05,5.985886412968869e-05,2.7284003789973603e-05
146,2.649350724485036e-05,5.471599010400003e-05,2.3711108898312524e-05,2.992120128070563e-05,2.3353116167233776e-05,1.9062663354464086e-05,2.3602574958114192e-05,2.6859934539835663e-05,2.3449624277903174e-05,1.8965757003130362e-05,2.2109241563646447e-05,3.958333775603739e-05,5.477168031011072e-05,2.6361016788079025e-05
147,2.5729053027512476e-05,4.4073539163765266e-05,2.213718959098122e-05,2.992289789839108e-05,2.178469935948109e-05,1.671991305232197e-05,2.195578614621564e-05,2.596649202865713e-05,2.1894519588604483e-05,1.6609639923236433e-05,2.1190775284932924e-05,3.48824434903339e-05,4.606881900913267e-05,2.5624318497778228e-05
148,3.984630600545298e-05,5.338045832552374e-05,3.543252163649395e-05,4.194096263233725e-05,3.522591749791505e-05,2.8265982703582938e-05,3.5651018274404716e-05,4.0260339183235607e-05,3.537533738854139e-05,2.8115947567596386e-05,3.234028587871553e-05,6.038880391299363e-05,8.9239614134166e-05,3.9410136731114065e-05
149,2.1716555119248898e-05,5.605734715899713e-05,1.910667311962878e-05,2.3673011464746973e-05,1.8895137128802313e-05,1.4940257513345916e-05,1.9099055233188033e-05,2.1863135324177622e-05,1.898856042814085e-05,1.4846448861821682e-05,1.7720105278795857e-05,3.125001609683652e-05,4.4515810576227494e-05,2.1455300651277115e-05
150,2.2457577976033928e-05,3.6517817323664846e-05,2.0107052571901892e-05,2.4801570305120425e-05,1.9786598871504175e-05,1.576576594255051e-05,1.994105101495836e-05,2.2557695045024252e-05,1.9892708798674998e-05,1.565921867355673e-05,1.8083267372289425e-05,3.325896082933612e-05,4.963391548505214e-05,2.224879044663593e-05
151,1.92411264214117e-05,3.793464782380322e-05,1.6967497987170142e-05,2.2265443506826616e-05,1.6746857247805916e-05,1.3721203642024604e-05,1.690530798212912e-05,1.944938664530227e-05,1.6818752324964642e-05,1.3649012222867271e-05,1.6301222456045235e-05,2.824156701387984e-05,3.8516104375704465e-05,1.9132485065108715e-05
152,3.0839582095413064e-05,6.593375166626179e-05,2.7114733384783165e-05,3.4540184833664085e-05,2.6891177281362852e-05,2.191520258333649e-05,2.7297698280148557e-05,3.1254736244802967e-05,2.7034524105756596e-05,2.1771265874435026e-05,2.5667842207840703e-05,4.622655564455548e-05,6.893873747273548e-05,3.0441693662647892e-05
153,2.8469248858778184e-05,3.8194085340197725e-05,2.4479236595258763e-05,3.075019636390453e-05,2.4119280350123694e-05,1.8689524220663982e-05,2.4366297836053878e-05,2.8827265660656824e-05,2.4233392617717563e-05,1.8574941755043214e-05,2.3490031502621275e-05,4.012659522121988e-05,5.454377086348784e-05,2.833322955799782e-05
154,2.6368415721456492e-05,4.5951239089512695e-05,2.341033600638803e-05,2.828096335773901e-05,2.3151965454386104e-05,1.890700021037955e-05,2.341086956480507e-05,2.649639765372948e-05,2.3271464771940177e-05,1.8787008216449248e-05,2.206932175128042e-05,3.845598318897865e-05,5.392710893866105e-05,2.597858957206593e-05
155,2.6705561750672098e-05,7.143074764674941e-05,2.3661974489213247e-05,2.8963838583879353e-05,2.3318083409586227e-05,1.8777382569835017e-05,2.3490621134318818e-05,2.6900333521615504e-05,2.3430550956749744e-05,1.8664451637498873e-05,2.2170192211713935e-05,3.896098830853482e-05,5.422646211638774e-05,2.65552579008044e-05
156,2.594379883319694e-05,7.752628364583148e-05,2.2965901730082067e-05,2.8534501850218606e-05,2.263143130092135e-05,1.8836858967620147e-05,2.2813120592764442e-05,2.6090158434123923e-05,2.275352441078906e-05,1.8714262726661584e-05,2.2185240748093324e-05,3.860336524306981e-05,5.449547372116772e-05,2.5726779733375825e-05
157,1.976938924120578e-05,3.8305071279206204e-05,1.7676578450871124e-05,2.1771995696603122e-05,1.7430750851325367e-05,1.4644162200566316e-05,1.7602293922863213e-05,2.0014922440400728e-05,1.749677083399336e-05,1.4577870111346441e-05,1.6958782445608643e-05,2.8685124975539897e-05,3.985702645397578e-05,1.9671836639634025e-05
158,2.1389257116968106e-05,3.736780248524155e-05,1.891803152229021e-05,2.3444086299319824e-05,1.8728309288085724e-05,1.4938479714731392e-05,1.8877318519566773e-05,2.1525084020766718e-05,1.880704297526942e-05,1.4859421340959241e-05,1.7425891178484154e-05,3.126003948181918e-05,4.431974335980382e-05,2.1227064723542615e-05
159,1.9040547452203593e-05,3.478254349393462e-05,1.68030097175601e-05,2.0728154819617472e-05,1.6554229599242834e-05,1.3761181328934326e-05,1.6688525974346305e-05,1.9178851265988623e-05,1.6622722545686607e-05,1.3692405888162368e-05,1.637877253596502e-05,2.7969164699330525e-05,3.766051976375268e-05,1.8910258654243667e-05
160,2.6455394413997085e-05,4.438472334264409e-05,2.3041159012522278e-05,2.8630948189341986e-05,2.2802159815690598e-05,1.8558195137825414e-05,2.3003240602301984e-05,2.6747035039799207e-05,2.2911457360960683e-05,1.8448446907156393e-05,2.257597683102781e-05,3.791822351998767e-05,5.000328026630291e-05,2.6344873679311234e-05
161,2.2274917446209515e-05,3.66925193290702e-05,1.9612882298329392e-05,2.3897610155750393e-05,1.9413181264512472e-05,1.5642454277248926e-05,1.9565962009701663e-05,2.2207058992490064e-05,1.949823889003731e-05,1.555704608234014e-05,1.838802274127589e-05,3.2486555435362756e-05,4.8912097715248174e-05,2.190149770283633e-05
162,2.0546245948691917e-05,3.778448791191885e-05,1.8164904833522057e-05,2.1891285323935574e-05,1.7899118638163844e-05,1.463100032166254e-05,1.8140084748885802e-05,2.0853515831635986e-05,1.7984238249022296e-05,1.4545529245545349e-05,1.7383756201033733e-05,2.939306226411211e-05,3.9456715044538136e-05,2.0371583748576514e-05
163,2.3858932496223997e-05,6.75326042793829e-05,2.141153147385443e-05,2.5689732637807146e-05,2.1192936079399327e-05,1.8078025148989078e-05,2.1392185799505814e-05,2.409447370348311e-05,2.128011036776754e-05,1.7990491214564323e-05,2.0755978421119857e-05,3.5339657360215844e-05,4.541159503202945e-05,2.3695973540840838e-05
164,2.0340663094001947e-05,4.659532101354792e-05,1.7899685637906137e-05,2.2981426390803337e-05,1.763622987640758e-05,1.421077332065356e-05,1.7809051703291783e-05,2.0587074817292696e-05,1.7720246794184352e-05,1.4126410093408806e-05,1.698840480449738e-05,2.9462877376030796e-05,4.032648637640765e-05,2.0241431091633783e-05
165,1.9357264219608213e-05,3.7381392912010775e-05,1.7129855388225087e-05,2.0238043081091515e-05,1.6934865890818205e-05,1.3886558519601516e-05,1.711321427844333e-05,1.9579058940620637e-05,1.701870380362184e-05,1.3802374565011446e-05,1.6263606887645485e-05,2.7970155523798573e-05,3.964648959813945e-05,1.9222362383664766e-05
166,2.1300433266681155e-05,5.652646800291807e-05,1.880227698569799e-05,2.3547008732094895e-05,1.863748085594715e-05,1.5370993831836895e-05,1.8754235496555508e-05,2.14311577444843e-05,1.8729083107577826e-05,1.5279013763611335e-05,1.8108697794736347e-05,3.131965099149538e-05,4.107264403534297e-05,2.1197648577291348e-05
167,1.8257447557498432e-05,3.378278246705508e-05,1.6108146264129815e-05,1.943170079337308e-05,1.5854265869977212e-05,1.3063989291013362e-05,1.6005006041917116e-05,1.850310422484227e-05,1.5923426199322084e-05,1.2994543764512368e-05,1.566036673250135e-05,2.5739866537002806e-05,3.371188804465272e-05,1.8201624183223954e-05
168,2.2830678069291115e-05,3.88966146405095e-05,1.992702300695897e-05,2.4804861811005374e-05,1.9672059038279745e-05,1.5774538322975902e-05,1.9845298458482626e-05,2.305889927321762e-05,1.97648192893702e-05,1.568139567269222e-05,1.9143429942370554e-05,3.342551650735199e-05,4.4054996160085514e-05,2.271242055648009e-05
169,1.9564725726969504e-05,3.367056073963297e-05,1.703951623586491e-05,2.1829298514515814e-05,1.67384305777323e-05,1.3532332346586075e-05,1.6911367434232797e-05,1.9848589176901515e-05,1.6815221051628117e-05,1.3455225240182655e-05,1.668167294606256e-05,2.8463484261598823e-05,3.585029872868194e-05,1.9502715428406496e-05
170,2.3587533305687483e-05,2.9657027623316877e-05,2.082867957750882e-05,2.4915385338129865e-05,2.067377673907382e-05,1.7282058108868013e-05,2.1068714132037385e-05,2.4320424900103872e-05,2.0763786496831147e-05,1.7191677277007184e-05,2.0354660440893833e-05,3.4949499406245166e-05,4.399267336351004e-05,2.3530550092029616e-05
171,1.9121824148330444e-05,4.1644976069128744e-05,1.6882525353807314e-05,2.0891335506546706e-05,1.6643659768703554e-05,1.3621390876971009e-05,1.6854698429964692e-05,1.9472715698582954e-05,1.6717837514351645e-05,1.3546906735194939e-05,1.6176552707764324e-05,2.7890010351177854e-05,3.719071385936666e-05,1.9050636924476867e-05
172,4.01790901564016e-05,5.46397647813172e-05,3.617412320080327e-05,4.369100880088056e-05,3.605988925983342e-05,2.9917465494141132e-05,3.64169863398822e-05,4.025100819760901e-05,3.62351713155497e-05,2.974146201282078e-05,3.3282105985554674e-05,6.221302569265613e-05,8.905586265082327e-05,3.953681466212607e-05
173,2.9482447688425157e-05,3.7845876080555514e-05,2.594815581785713e-05,3.096738753196789e-05,2.5525664222884974e-05,2.0176511596523044e-05,2.579136782260789e-05,2.982499552116609e-05,2.566090773797985e-05,2.0040710997662958e-05,2.428920209770821e-05,4.2443829152978854e-05,5.702464047014431e-05,2.9293587263011243e-05
174,2.35827261949336e-05,5.2371353130638274e-05,2.056365774864057e-05,2.684269982922219e-05,2.0242325836988505e-05,1.5765349632001355e-05,2.044216418864827e-05,2.382768450132137e-05,2.0336811158985616e-05,1.5670474746878102e-05,1.922391986269791e-05,3.3525720308417454e-05,4.665134216378851e-05,2.3428007831072535e-05
175,2.1436699948894028e-05,4.983559159655676e-05,1.917565695895253e-05,2.3021219799408792e-05,1.8967238609827175e-05,1.5664500473077576e-05,1.9164516316415215e-05,2.163413180889693e-05,1.9055073200105563e-05,1.5576303732590377e-05,1.7938044418435933e-05,3.163914996397324e-05,4.507438759793093e-05,2.1239576270171536e-05
176,2.572414487831564e-05,4.022716265466323e-05,2.269203989665551e-05,2.7626005194206172e-05,2.2470428186758843e-05,1.8416358174941788e-05,2.2677523706531527e-05,2.5829317500860177e-05,2.2579868412738558e-05,1.8306466870642166e-05,2.147779573936422e-05,3.8432122295701466e-05,5.510652640961121e-05,2.5415126369086907e-05
177,2.9028107078557745e-05,4.072504066726609e-05,2.5525310618980194e-05,3.140663123229108e-05,2.5301839406475132e-05,2.0627436191179226e-05,2.5524636095167223e-05,2.9269070425710145e-05,2.5416281313163138e-05,2.0512522329079013e-05,2.4449375239207862e-05,4.211869342573457e-05,5.8564945374136325e-05,2.8823477201659547e-05
178,2.0786988114642545e-05,4.933986390533773e-05,1.8482118948259618e-05,2.2975751666361443e-05,1.828230302707977e-05,1.5103890235387309e-05,1.8480573899470636e-05,2.1064027064407092e-05,1.837476542715537e-05,1.5011046231394815e-05,1.752298568722059e-05,3.1131772651282775e-05,4.4052770507425134e-05,2.0667485261119743e-05
179,2.4514765577854573e-05,4.822205889748838e-05,2.1406749065572632e-05,2.705545221279404e-05,2.12128385930838e-05,1.7407948335042413e-05,2.1363033870854735e-05,2.457690169512184e-05,2.130845343254481e-05,1.7311939134745245e-05,2.077188382328472e-05,3.64879667336235e-05,5.045143892871365e-05,2.4276510664494123e-05
180,2.098318515471982e-05,3.0506701072887707e-05,1.859014611101711e-05,2.2675029819013082e-05,1.8373504920944975e-05,1.5349903925098623e-05,1.8496223599139398e-05,2.1148242602238505e-05,1.8444968492096082e-05,1.527814592650561e-05,1.8019174429563524e-05,3.024546188828592e-05,4.181338411181992e-05,2.0902806220779835e-05
181,1.7522161379534894e-05,3.174887258142819e-05,1.5512584196118354e-05,2.0312926926014488e-05,1.5257943167056686e-05,1.307871263433897e-05,1.5434239967126717e-05,1.7782371644033348e-05,1.5327416712111687e-05,1.3008952723740316e-05,1.538831400714902e-05,2.6448508059271386e-05,3.6900438135819335e-05,1.7429778155117235e-05
182,2.7490245817069604e-05,5.144522301277362e-05,2.4624402681201362e-05,2.995363424304971e-05,2.4453495023009252e-05,2.0410879804334105e-05,2.4682409146316252e-05,2.7608654793401494e-05,2.4547903392834823e-05,2.0316082774179926e-05,2.3296975666135484e-05,4.1765562672301944e-05,5.50798034774352e-05,2.7150826539497787e-05
183,2.497834021504834e-05,4.210182878948256e-05,2.2101896070834433e-05,2.6866141892743852e-05,2.193627854412029e-05,1.8062352880920703e-05,2.22997556236214e-05,2.5406512042442904e-05,2.2038718925510132e-05,1.7959490229004636e-05,2.0982845770799018e-05,3.610656099484619e-05,5.219066731769039e-05,2.4679557068441908e-05
184,2.674022984846523e-05,5.27173428286378e-05,2.296421251079644e-05,2.923777148224698e-05,2.2670595318016513e-05,1.7378283439183682e-05,2.2890661442854372e-05,2.7131723900070704e-05,2.2799909483122697e-05,1.7248436129139254e-05,2.2031522115131463e-05,3.724545601453772e-05,4.59707400741682e-05,2.6691591211270775e-05
185,2.7489606357917246e-05,3.992236494423175e-05,2.4224773093265807e-05,3.017996603157986e-05,2.3955026075699146e-05,1.941461984122527e-05,2.4203166905464772e-05,2.7738487400856157e-05,2.405605497688088e-05,1.931317422291807e-05,2.2874207961926805e-05,4.120884190872432e-05,5.858483514374628e-05,2.7242205338192085e-05
186,2.286011278123938e-05,4.650333608566059e-05,2.0124428366387127e-05,2.408807871952891e-05,1.9830892256389743e-05,1.5905978807333136e-05,1.9974499442354765e-05,2.3039107628143652e-05,1.991239679130406e-05,1.5824138305410442e-05,1.9113368642261212e-05,3.3185385233442885e-05,4.336028059113506e-05,2.27518933014775e-05
187,3.1825583143076654e-05,6.086259066312019e-05,2.8267019541243087e-05,3.372912256932766e-05,2.806940290054498e-05,2.2714365111363797e-05,2.8457890875505387e-05,3.210776508885589e-05,2.8251495518390966e-05,2.253152163715896e-05,2.6070114012800854e-05,4.803924503792065e-05,7.029714011420012e-05,3.13307893549372e-05
188,1.9868389315436087e-05,3.393391049274481e-05,1.766735178678288e-05,2.1525493638621483e-05,1.7460688120906907e-05,1.4134385925068557e-05,1.764960660192736e-05,2.0062594110216134e-05,1.7558835166083138e-05,1.4035834769849259e-05,1.640660087733868e-05,2.9115129414272818e-05,4.167332247366981e-05,1.9684757137488762e-05
189,1.926733876860199e-05,4.337440501687526e-05,1.681489938354599e-05,2.1842895014369257e-05,1.6603731563388576e-05,1.3627050437150286e-05,1.6764657262511185e-05,1.9546583149271814e-05,1.6694165572071735e-05,1.3536243470952118e-05,1.638895211107639e-05,2.8314223467571457e-05,3.857809731332429e-05,1.9224731866362765e-05
190,2.6744166676605935e-05,3.4185654745070646e-05,2.3446099105917417e-05,2.8696084955848713e-05,2.3221485803352343e-05,1.816759958527284e-05,2.339179525869317e-05,2.6830447074936224e-05,2.3333531798628254e-05,1.80550911544899e-05,2.1576418365248716e-05,3.895959645120886e-05,5.7014538534634415e-05,2.648982804389362e-05
191,3.000606758638252e-05,5.040217464274317e-05,2.652894085115327e-05,3.210740582520336e-05,2.64417327900284e-05,2.120563608615066e-05,2.671071434403205e-05,3.0210189724627715e-05,2.6547891568337023e-05,2.1099039199475347e-05,2.456606044633899e-05,4.462936508584974e-05,6.168519179629326e-05,2.9672226076297646e-05
192,1.8208989403377924e-05,3.33780628885625e-05,1.603674111443919e-05,2.052826596561409e-05,1.5798706905355955e-05,1.3163011556739853e-05,1.5935930085210247e-05,1.839026112915743e-05,1.5880021411810412e-05,1.3081361299434615e-05,1.56838790245943e-05,2.677750512857078e-05,3.6111966864891854e-05,1.811581434334086e-05
193,2.028113766374013e-05,4.572316851975247e-05,1.7596384559294662e-05,2.200071957338515e-05,1.732671536710996e-05,1.3897558600046812e-05,1.757185035567778e-05,2.068653479965532e-05,1.7423685751812874e-05,1.3800188091782648e-05,1.720222467415448e-05,2.858917610031902e-05,3.66740776368869e-05,2.0196265030264226e-05
194,2.9649970234424934e-05,5.971590169921976e-05,2.6169825298214632e-05,3.245979461607953e-05,2.5869331721545217e-05,2.0337395776816497e-05,2.614788842779481e-05,2.9923447071364234e-05,2.5971846065843053e-05,2.0234459201102697e-05,2.3918903158957107e-05,4.291501979664486e-05,6.219386796162655e-05,2.936633399601535e-05
195,3.197360480703358e-05,5.61290379369381e-05,2.7703265408321662e-05,3.397529734204125e-05,2.75064865067728e-05,2.1309232318293128e-05,2.775331905376907e-05,3.19504720636575e-05,2.763397585812279e-05,2.1181216310986558e-05,2.5745957786722917e-05,4.582610281586568e-05,6.817908526007627e-05,3.145680673247747e-05
196,1.7585321775277283e-05,2.9795338057695388e-05,1.5582746519945962e-05,1.922242343108813e-05,1.5356968873821324e-05,1.2843828981195469e-05,1.5594928144720887e-05,1.794137852897267e-05,1.545213911416169e-05,1.2748266756260976e-05,1.5028067736382278e-05,2.5900862283241913e-05,3.7819590486371955e-05,1.746546011739852e-05
197,3.649932780852162e-05,5.0186084857534475e-05,3.276210161864104e-05,3.954056065344873e-05,3.2647291911861146e-05,2.6775494315484345e-05,3.2974899348616175e-05,3.666818481942319e-05,3.2828260205497534e-05,2.6593780012932663e-05,2.985734222929097e-05,5.507730753060719e-05,8.252730106233812e-05,3.601296962293674e-05
198,2.511716425599422e-05,5.680186852842133e-05,2.2219476056969458e-05,2.8590732889663456e-05,2.1998074424337815e-05,1.8240777032828202e-05,2.2211947203378474e-05,2.5184423440858676e-05,2.208510657501236e-05,1.815338598285283e-05,2.1379950645478237e-05,3.771194573450002e-05,5.143337442729371e-05,2.475667796451034e-05
