Category,Subcategory,Unit,Step,Name,0
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_h_2126_dg4_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_h_2126_dg4_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_h_2126_dg4_vrf_DK,148.512847952356
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_h_2126_dg4_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_h_2126_dg4_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_i_2126_dg5_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_i_2126_dg5_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_i_2126_dg5_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_i_2126_dg5_vrf_DK,171.84876664701707
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_i_2126_dg5_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_i_2126_dg5_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_j_2126_dg6_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_j_2126_dg6_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_j_2126_dg6_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_j_2126_dg6_vrf_DK,217.4601629929934
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_j_2126_dg6_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_j_2126_dg6_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_n_2126_tg4_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_n_2126_tg4_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_n_2126_tg4_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_n_2126_tg4_vrf_DK,227.88002515149782
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_n_2126_tg4_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_n_2126_tg4_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_o_2126_tg5_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_o_2126_tg5_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_o_2126_tg5_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_o_2126_tg5_vrf_DK,221.44325415700885
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_o_2126_tg5_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_o_2126_tg5_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_p_2126_tg6_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_p_2126_tg6_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_p_2126_tg6_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_p_2126_tg6_vrf_DK,285.05616921663653
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_p_2126_tg6_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_DK,f_p_2126_tg6_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_b_2126_dg0_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_b_2126_dg0_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_b_2126_dg0_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_b_2126_dg0_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_b_2126_dg0_vrf_FR,243.91018095732446
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_b_2126_dg0_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_h_2126_dg4_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_h_2126_dg4_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_h_2126_dg4_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_h_2126_dg4_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_h_2126_dg4_vrf_FR,174.5490421792557
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_h_2126_dg4_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_i_2126_dg5_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_i_2126_dg5_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_i_2126_dg5_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_i_2126_dg5_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_i_2126_dg5_vrf_FR,189.67581487454743
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_i_2126_dg5_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_j_2126_dg6_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_j_2126_dg6_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_j_2126_dg6_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_j_2126_dg6_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_j_2126_dg6_vrf_FR,219.59173797563196
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_j_2126_dg6_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_n_2126_tg4_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_n_2126_tg4_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_n_2126_tg4_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_n_2126_tg4_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_n_2126_tg4_vrf_FR,234.21082781037086
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_n_2126_tg4_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_o_2126_tg5_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_o_2126_tg5_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_o_2126_tg5_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_o_2126_tg5_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_o_2126_tg5_vrf_FR,230.03839418994048
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_o_2126_tg5_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_p_2126_tg6_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_p_2126_tg6_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_p_2126_tg6_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_p_2126_tg6_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_p_2126_tg6_vrf_FR,271.27345843500626
ecosystem quality,freshwater ecotoxicity,CTU,step_6_FR,f_p_2126_tg6_vrf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_b_2126_dg0_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_b_2126_dg0_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_b_2126_dg0_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_b_2126_dg0_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_b_2126_dg0_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_b_2126_dg0_vrf_PL,305.5263594868641
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_h_2126_dg4_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_h_2126_dg4_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_h_2126_dg4_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_h_2126_dg4_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_h_2126_dg4_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_h_2126_dg4_vrf_PL,59.83115316853865
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_i_2126_dg5_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_i_2126_dg5_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_i_2126_dg5_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_i_2126_dg5_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_i_2126_dg5_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_i_2126_dg5_vrf_PL,111.1281852888882
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_j_2126_dg6_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_j_2126_dg6_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_j_2126_dg6_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_j_2126_dg6_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_j_2126_dg6_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_j_2126_dg6_vrf_PL,210.19982070287287
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_n_2126_tg4_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_n_2126_tg4_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_n_2126_tg4_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_n_2126_tg4_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_n_2126_tg4_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_n_2126_tg4_vrf_PL,206.31672353229303
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_o_2126_tg5_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_o_2126_tg5_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_o_2126_tg5_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_o_2126_tg5_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_o_2126_tg5_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_o_2126_tg5_vrf_PL,192.16740921662233
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_p_2126_tg6_vrf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_p_2126_tg6_vrf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_p_2126_tg6_vrf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_p_2126_tg6_vrf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_p_2126_tg6_vrf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_6_PL,f_p_2126_tg6_vrf_PL,332.00136175047606
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_b_2126_dg0_vrf_BE,0.06343562928571322
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_b_2126_dg0_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_b_2126_dg0_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_b_2126_dg0_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_b_2126_dg0_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_b_2126_dg0_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_h_2126_dg4_vrf_BE,0.030986719658986594
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_h_2126_dg4_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_h_2126_dg4_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_h_2126_dg4_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_h_2126_dg4_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_h_2126_dg4_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_i_2126_dg5_vrf_BE,0.037917380027915275
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_i_2126_dg5_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_i_2126_dg5_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_i_2126_dg5_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_i_2126_dg5_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_i_2126_dg5_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_j_2126_dg6_vrf_BE,0.05148073886672793
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_j_2126_dg6_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_j_2126_dg6_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_j_2126_dg6_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_j_2126_dg6_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_j_2126_dg6_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_n_2126_tg4_vrf_BE,0.05369608445241432
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_n_2126_tg4_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_n_2126_tg4_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_n_2126_tg4_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_n_2126_tg4_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_n_2126_tg4_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_o_2126_tg5_vrf_BE,0.051784393114306076
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_o_2126_tg5_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_o_2126_tg5_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_o_2126_tg5_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_o_2126_tg5_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_o_2126_tg5_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_p_2126_tg6_vrf_BE,0.07067713589098909
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_p_2126_tg6_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_p_2126_tg6_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_p_2126_tg6_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_p_2126_tg6_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_BE,f_p_2126_tg6_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_b_2126_dg0_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_b_2126_dg0_vrf_CH,0.06544531058313041
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_b_2126_dg0_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_b_2126_dg0_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_b_2126_dg0_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_b_2126_dg0_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_h_2126_dg4_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_h_2126_dg4_vrf_CH,0.02724506606205777
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_h_2126_dg4_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_h_2126_dg4_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_h_2126_dg4_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_h_2126_dg4_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_i_2126_dg5_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_i_2126_dg5_vrf_CH,0.03535546031945585
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_i_2126_dg5_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_i_2126_dg5_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_i_2126_dg5_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_i_2126_dg5_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_j_2126_dg6_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_j_2126_dg6_vrf_CH,0.05117441087073065
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_j_2126_dg6_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_j_2126_dg6_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_j_2126_dg6_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_j_2126_dg6_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_n_2126_tg4_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_n_2126_tg4_vrf_CH,0.052786286717246514
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_n_2126_tg4_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_n_2126_tg4_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_n_2126_tg4_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_n_2126_tg4_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_o_2126_tg5_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_o_2126_tg5_vrf_CH,0.05054918814002851
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_o_2126_tg5_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_o_2126_tg5_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_o_2126_tg5_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_o_2126_tg5_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_p_2126_tg6_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_p_2126_tg6_vrf_CH,0.07265784508842728
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_p_2126_tg6_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_p_2126_tg6_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_p_2126_tg6_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_CH,f_p_2126_tg6_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_b_2126_dg0_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_b_2126_dg0_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_b_2126_dg0_vrf_DE,0.23360330959613188
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_b_2126_dg0_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_b_2126_dg0_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_b_2126_dg0_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_h_2126_dg4_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_h_2126_dg4_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_h_2126_dg4_vrf_DE,-0.28583391948050785
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_h_2126_dg4_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_h_2126_dg4_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_h_2126_dg4_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_i_2126_dg5_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_i_2126_dg5_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_i_2126_dg5_vrf_DE,-0.17901051520119043
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_i_2126_dg5_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_i_2126_dg5_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_i_2126_dg5_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_j_2126_dg6_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_j_2126_dg6_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_j_2126_dg6_vrf_DE,0.02554273339294317
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_j_2126_dg6_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_j_2126_dg6_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_j_2126_dg6_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_n_2126_tg4_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_n_2126_tg4_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_n_2126_tg4_vrf_DE,-0.023340095534991914
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_n_2126_tg4_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_n_2126_tg4_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_n_2126_tg4_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_o_2126_tg5_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_o_2126_tg5_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_o_2126_tg5_vrf_DE,-0.052805307476920846
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_o_2126_tg5_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_o_2126_tg5_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_o_2126_tg5_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_p_2126_tg6_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_p_2126_tg6_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_p_2126_tg6_vrf_DE,0.23839163367267124
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_p_2126_tg6_vrf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_p_2126_tg6_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DE,f_p_2126_tg6_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_b_2126_dg0_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_b_2126_dg0_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_b_2126_dg0_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_b_2126_dg0_vrf_DK,0.09188681322393563
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_b_2126_dg0_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_b_2126_dg0_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_h_2126_dg4_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_h_2126_dg4_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_h_2126_dg4_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_h_2126_dg4_vrf_DK,-0.02198410454887615
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_h_2126_dg4_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_h_2126_dg4_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_i_2126_dg5_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_i_2126_dg5_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_i_2126_dg5_vrf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_i_2126_dg5_vrf_DK,0.0016481223331751352
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_i_2126_dg5_vrf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_i_2126_dg5_vrf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_j_2126_dg6_vrf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_j_2126_dg6_vrf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_6_DK,f_j_2126_dg6_vrf_DE,
